zooniverse_id,survey_id,Table,RA,DEC,Z_BEST,GZ_MU_I,imaging,correction_type,total_count,total_weight,t01_smooth_or_features_a01_smooth_fraction,t01_smooth_or_features_a01_smooth_weighted_fraction,t01_smooth_or_features_a01_smooth_debiased_fraction,t01_smooth_or_features_a01_smooth_lower_limit,t01_smooth_or_features_a01_smooth_upper_limit,t01_smooth_or_features_a01_smooth_best_fraction,t01_smooth_or_features_a01_smooth_flag,t01_smooth_or_features_a02_features_or_disk_fraction,t01_smooth_or_features_a02_features_or_disk_weighted_fraction,t01_smooth_or_features_a02_features_or_disk_debiased_fraction,t01_smooth_or_features_a02_features_or_disk_lower_limit,t01_smooth_or_features_a02_features_or_disk_upper_limit,t01_smooth_or_features_a02_features_or_disk_best_fraction,t01_smooth_or_features_a02_features_or_disk_flag,t01_smooth_or_features_a03_star_or_artifact_fraction,t01_smooth_or_features_a03_star_or_artifact_weighted_fraction,t01_smooth_or_features_a03_star_or_artifact_flag,t01_smooth_or_features_total_count,t01_smooth_or_features_total_weight,t02_edgeon_a01_yes_fraction,t02_edgeon_a01_yes_weighted_fraction,t02_edgeon_a02_no_fraction,t02_edgeon_a02_no_weighted_fraction,t02_edgeon_total_count,t02_edgeon_total_weight,t03_bar_a01_bar_fraction,t03_bar_a01_bar_weighted_fraction,t03_bar_a02_no_bar_fraction,t03_bar_a02_no_bar_weighted_fraction,t03_bar_total_count,t03_bar_total_weight,t04_spiral_a01_spiral_fraction,t04_spiral_a01_spiral_weighted_fraction,t04_spiral_a02_no_spiral_fraction,t04_spiral_a02_no_spiral_weighted_fraction,t04_spiral_total_count,t04_spiral_total_weight,t05_bulge_prominence_a01_no_bulge_fraction,t05_bulge_prominence_a01_no_bulge_weighted_fraction,t05_bulge_prominence_a02_just_noticeable_fraction,t05_bulge_prominence_a02_just_noticeable_weighted_fraction,t05_bulge_prominence_a03_obvious_fraction,t05_bulge_prominence_a03_obvious_weighted_fraction,t05_bulge_prominence_a04_dominant_fraction,t05_bulge_prominence_a04_dominant_weighted_fraction,t05_bulge_prominence_total_count,t05_bulge_prominence_total_weight,t06_odd_a01_yes_fraction,t06_odd_a01_yes_weighted_fraction,t06_odd_a02_no_fraction,t06_odd_a02_no_weighted_fraction,t06_odd_total_count,t06_odd_total_weight,t07_rounded_a01_completely_round_fraction,t07_rounded_a01_completely_round_weighted_fraction,t07_rounded_a02_in_between_fraction,t07_rounded_a02_in_between_weighted_fraction,t07_rounded_a03_cigar_shaped_fraction,t07_rounded_a03_cigar_shaped_weighted_fraction,t07_rounded_total_count,t07_rounded_total_weight,t08_odd_feature_a01_ring_fraction,t08_odd_feature_a01_ring_weighted_fraction,t08_odd_feature_a02_lens_or_arc_fraction,t08_odd_feature_a02_lens_or_arc_weighted_fraction,t08_odd_feature_a03_disturbed_fraction,t08_odd_feature_a03_disturbed_weighted_fraction,t08_odd_feature_a04_irregular_fraction,t08_odd_feature_a04_irregular_weighted_fraction,t08_odd_feature_a05_other_fraction,t08_odd_feature_a05_other_weighted_fraction,t08_odd_feature_a06_merger_fraction,t08_odd_feature_a06_merger_weighted_fraction,t08_odd_feature_a07_dust_lane_fraction,t08_odd_feature_a07_dust_lane_weighted_fraction,t08_odd_feature_total_count,t08_odd_feature_total_weight,t09_bulge_shape_a01_rounded_fraction,t09_bulge_shape_a01_rounded_weighted_fraction,t09_bulge_shape_a02_boxy_fraction,t09_bulge_shape_a02_boxy_weighted_fraction,t09_bulge_shape_a03_no_bulge_fraction,t09_bulge_shape_a03_no_bulge_weighted_fraction,t09_bulge_shape_total_count,t09_bulge_shape_total_weight,t10_arms_winding_a01_tight_fraction,t10_arms_winding_a01_tight_weighted_fraction,t10_arms_winding_a02_medium_fraction,t10_arms_winding_a02_medium_weighted_fraction,t10_arms_winding_a03_loose_fraction,t10_arms_winding_a03_loose_weighted_fraction,t10_arms_winding_total_count,t10_arms_winding_total_weight,t11_arms_number_a01_1_fraction,t11_arms_number_a01_1_weighted_fraction,t11_arms_number_a02_2_fraction,t11_arms_number_a02_2_weighted_fraction,t11_arms_number_a03_3_fraction,t11_arms_number_a03_3_weighted_fraction,t11_arms_number_a04_4_fraction,t11_arms_number_a04_4_weighted_fraction,t11_arms_number_a05_more_than_4_fraction,t11_arms_number_a05_more_than_4_weighted_fraction,t11_arms_number_a06_cant_tell_fraction,t11_arms_number_a06_cant_tell_weighted_fraction,t11_arms_number_total_count,t11_arms_number_total_weight,t12_clumpy_a01_yes_fraction,t12_clumpy_a01_yes_weighted_fraction,t12_clumpy_a02_no_fraction,t12_clumpy_a02_no_weighted_fraction,t12_clumpy_total_count,t12_clumpy_total_weight,t13_bright_clump_a01_yes_fraction,t13_bright_clump_a01_yes_weighted_fraction,t13_bright_clump_a02_no_fraction,t13_bright_clump_a02_no_weighted_fraction,t13_bright_clump_total_count,t13_bright_clump_total_weight,t14_bright_clump_central_a01_yes_fraction,t14_bright_clump_central_a01_yes_weighted_fraction,t14_bright_clump_central_a02_no_fraction,t14_bright_clump_central_a02_no_weighted_fraction,t14_bright_clump_central_total_count,t14_bright_clump_central_total_weight,t15_clumps_arrangement_a01_line_fraction,t15_clumps_arrangement_a01_line_weighted_fraction,t15_clumps_arrangement_a02_chain_fraction,t15_clumps_arrangement_a02_chain_weighted_fraction,t15_clumps_arrangement_a03_cluster_fraction,t15_clumps_arrangement_a03_cluster_weighted_fraction,t15_clumps_arrangement_a04_spiral_fraction,t15_clumps_arrangement_a04_spiral_weighted_fraction,t15_clumps_arrangement_total_count,t15_clumps_arrangement_total_weight,t16_clumps_count_a02_2_fraction,t16_clumps_count_a02_2_weighted_fraction,t16_clumps_count_a03_3_fraction,t16_clumps_count_a03_3_weighted_fraction,t16_clumps_count_a04_4_fraction,t16_clumps_count_a04_4_weighted_fraction,t16_clumps_count_a05_more_than_4_fraction,t16_clumps_count_a05_more_than_4_weighted_fraction,t16_clumps_count_a06_cant_tell_fraction,t16_clumps_count_a06_cant_tell_weighted_fraction,t16_clumps_count_a01_1_fraction,t16_clumps_count_a01_1_weighted_fraction,t16_clumps_count_total_count,t16_clumps_count_total_weight,t17_clumps_symmetrical_a01_yes_fraction,t17_clumps_symmetrical_a01_yes_weighted_fraction,t17_clumps_symmetrical_a02_no_fraction,t17_clumps_symmetrical_a02_no_weighted_fraction,t17_clumps_symmetrical_total_count,t17_clumps_symmetrical_total_weight,t18_clumps_embedded_a01_yes_fraction,t18_clumps_embedded_a01_yes_weighted_fraction,t18_clumps_embedded_a02_no_fraction,t18_clumps_embedded_a02_no_weighted_fraction,t18_clumps_embedded_total_count,t18_clumps_embedded_total_weight
AHZF0002lh,20008104,faded,150.3963708,1.7216486,0.8320000171661377,21.734816461105197,COSMOS,0.0,199,195.096,0.316,0.298,0.031236367108591123,-0.021958052057177713,0.17706626979802154,0.031236367108591123,false,0.474,0.486,0.7527636272885723,0.6069337245991419,0.8059580464543411,0.7527636272885723,false,0.211,0.216,false,38,37.024002,0.0,0.0,1.0,1.0,12,12.0,0.154,0.154,0.846,0.846,13,13.0,0.083,0.083,0.917,0.917,12,12.0,0.846,0.846,0.154,0.154,0.0,0.0,0.0,0.0,13,13.0,0.7,0.69,0.3,0.31,30,29.024,0.083,0.0020,0.083,0.091,0.833,0.907,12,11.024,0.048,0.0010,0.0,0.0,0.0,0.0,0.714,0.749,0.143,0.15,0.095,0.1,0.0,0.0,21,20.024,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2,2.0,0.333,0.333,0.667,0.667,18,18.0,0.2,0.2,0.8,0.8,5,5.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.5,0.5,0.25,0.25,0.25,0.25,4,4.0,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.667,0.0,0.0,6,6.0,0.0,0.0,1.0,1.0,5,5.0,0.6,0.6,0.4,0.4,5,5.0
AHZF0002li,20008106,faded,150.4450019,1.7218007,0.9490000009536743,21.41514425186459,COSMOS,0.0,162,158.008,0.462,0.514,0.12778631630330595,0.15665689832242202,0.498000841295892,0.12778631630330595,false,0.308,0.343,0.7292136770209738,0.3589991520283878,0.7003430950018578,0.7292136770209738,false,0.231,0.143,false,39,35.008,0.143,0.143,0.857,0.857,7,7.0,0.0,0.0,1.0,1.0,8,8.0,0.0,0.0,1.0,1.0,6,6.0,0.25,0.25,0.75,0.75,0.0,0.0,0.0,0.0,8,8.0,0.367,0.367,0.633,0.633,30,30.0,0.333,0.333,0.667,0.667,0.0,0.0,18,18.0,0.0,0.0,0.091,0.091,0.545,0.545,0.273,0.273,0.091,0.091,0.0,0.0,0.0,0.0,11,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2.0,0.417,0.417,0.583,0.583,12,12.0,1.0,1.0,0.0,0.0,2,2.0,1.0,1.0,0.0,0.0,2,2.0,0.0,0.0,0.333,0.333,0.0,0.0,0.667,0.667,3,3.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.2,5,5.0,0.0,0.0,1.0,1.0,3,3.0,1.0,1.0,0.0,0.0,3,3.0
AHZF0002lk,20008108,faded,150.4625118,1.7212642,0.41600000858306885,21.47504912612023,COSMOS,0.0,158,154.019,0.535,0.589,0.48085758251671473,0.31291872594390535,0.5518354068112692,0.48085758251671473,false,0.233,0.256,0.3651424183177503,0.2941645940231958,0.5330812748905597,0.3651424183177503,false,0.233,0.154,false,43,39.019,0.0,0.0,1.0,1.0,7,7.0,0.143,0.143,0.857,0.857,7,7.0,0.286,0.286,0.714,0.714,7,7.0,0.714,0.714,0.286,0.286,0.0,0.0,0.0,0.0,7,7.0,0.061,0.061,0.939,0.939,33,33.0,0.0,0.0,0.783,0.783,0.217,0.217,23,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,2,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2,2.0,0.3,0.3,0.7,0.7,10,10.0,1.0,1.0,0.0,0.0,2,2.0,0.0,0.0,1.0,1.0,2,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.333,0.333,0.333,3,3.0,0.0,0.0,1.0,1.0,3,3.0,1.0,1.0,0.0,0.0,3,3.0
AHZF0002mw,20008300,faded,150.4732476,1.7855866,0.7160000205039978,20.347745424482987,COSMOS,1.0,163,157.262,0.653,0.74,0.37253164117840765,0.4683243588980772,0.7994560560945874,0.7390000000596046,false,0.122,0.139,0.5054683574506855,0.07854394253450579,0.40967563973101595,0.13899999856948853,false,0.224,0.122,false,49,43.262,0.0,0.0,1.0,1.0,5,5.0,0.0,0.0,1.0,1.0,5,5.0,0.4,0.4,0.6,0.6,5,5.0,0.2,0.2,0.4,0.4,0.0,0.0,0.4,0.4,5,5.0,0.211,0.211,0.789,0.789,38,38.0,0.406,0.406,0.594,0.594,0.0,0.0,32,32.0,0.0,0.0,0.125,0.125,0.25,0.25,0.25,0.25,0.375,0.375,0.0,0.0,0.0,0.0,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,2,2.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.167,0.167,0.833,0.833,6,6.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,1.0,1.0,1,1.0
AHZF0002n7,20008400,faded,150.451538,1.7841225,0.593999981880188,19.559352760217276,COSMOS,1.0,145,143.0,0.783,0.818,0.5275972920127632,0.44034584765492313,0.7737925523571406,0.7737925523571406,false,0.087,0.091,0.3814027098349808,0.13520744949060334,0.46865415419282086,0.13520744949060334,false,0.13,0.091,false,46,44.0,0.25,0.25,0.75,0.75,4,4.0,0.0,0.0,1.0,1.0,3,3.0,0.667,0.667,0.333,0.333,3,3.0,0.667,0.667,0.333,0.333,0.0,0.0,0.0,0.0,3,3.0,0.025,0.025,0.975,0.975,40,40.0,0.0,0.0,0.25,0.25,0.75,0.75,36,36.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.5,0.5,0.5,0.5,0.0,0.0,2,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2,2.0,0.0,0.0,1.0,1.0,4,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
AHZF0002ng,20008500,faded,150.4346139,1.7828259,0.4869999885559082,19.984198176235246,COSMOS,0.0,195,189.455,0.614,0.651,0.4974735092087601,0.39245392939061174,0.6137303197162154,0.4974735092087601,false,0.273,0.299,0.45252649004618184,0.3362696795387266,0.5575460698643302,0.45252649004618184,false,0.114,0.05,false,44,40.155,0.0,0.0,1.0,1.0,12,12.0,0.917,0.917,0.083,0.083,12,12.0,0.917,0.917,0.083,0.083,12,12.0,0.5,0.5,0.417,0.417,0.083,0.083,0.0,0.0,12,12.0,0.077,0.079,0.923,0.921,39,38.15,0.333,0.312,0.667,0.688,0.0,0.0,27,26.15,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.667,0.667,0.0,0.0,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.273,0.273,0.636,0.636,0.091,0.091,11,11.0,0.091,0.091,0.818,0.818,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.091,11,11.0,0.0,0.0,1.0,1.0,12,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
AHZF0002nq,20008600,faded,150.4640486,1.7805436,0.2770000100135803,20.539824835125245,COSMOS,2.0,167,157.44499,0.796,0.864,0.8917677489331298,0.8184911147519043,0.9052704721877786,0.8639999963343143,true,0.122,0.112,0.08423225085825392,0.0707295276036052,0.1575088850394794,0.1120000034570694,false,0.082,0.024,false,49,45.139,0.25,0.328,0.75,0.672,4,3.051,0.0,0.0,1.0,1.0,3,2.051,0.333,0.488,0.667,0.512,3,2.051,0.0,0.0,0.333,0.488,0.667,0.512,0.0,0.0,3,2.051,0.111,0.114,0.889,0.886,45,44.051,0.077,0.077,0.821,0.821,0.103,0.103,39,39.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.6,0.6,0.0,0.0,0.0,0.0,5,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.333,0.396,0.667,0.604,6,5.051,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2,2.0,1.0,1.0,0.0,0.0,2,2.0,0.5,0.5,0.5,0.5,2,2.0
AHZF0002pj,20008702,faded,150.5265723,1.6632499,0.2809999883174896,20.387720514796793,COSMOS,2.0,401,397.01,0.218,0.208,0.21328966032589858,0.2325740737589007,0.34259101921459256,0.2070000059902668,false,0.727,0.755,0.7487103408959966,0.6194089820073027,0.7294259274629945,0.7549999952316284,false,0.055,0.038,false,55,53.008,0.0,0.0,1.0,1.0,31,31.0,0.081,0.081,0.919,0.919,37,37.0,0.935,0.935,0.065,0.065,31,31.0,0.054,0.054,0.703,0.703,0.162,0.162,0.081,0.081,37,37.0,0.135,0.137,0.865,0.863,52,51.001,0.5,0.545,0.5,0.455,0.0,0.0,12,11.000999,0.0,0.0,0.0,0.0,0.286,0.286,0.571,0.571,0.143,0.143,0.0,0.0,0.0,0.0,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.657,0.657,0.314,0.314,0.029,0.029,35,35.0,0.029,0.029,0.086,0.086,0.029,0.029,0.086,0.086,0.171,0.171,0.6,0.6,35,35.0,0.225,0.225,0.775,0.775,40,40.0,1.0,1.0,0.0,0.0,3,3.0,1.0,1.0,0.0,0.0,3,3.0,0.0,0.0,0.25,0.25,0.0,0.0,0.75,0.75,8,8.0,0.111,0.111,0.0,0.0,0.111,0.111,0.778,0.778,0.0,0.0,0.0,0.0,9,9.0,0.667,0.667,0.333,0.333,3,3.0,0.667,0.667,0.333,0.333,3,3.0
AHZF0002pl,20008704,faded,150.4999942,1.6634831,0.49399998784065247,20.80676594158013,COSMOS,1.0,131,128.024,0.667,0.727,0.5457986395704675,0.39419717766752893,0.6584314367695981,0.6584314367695981,false,0.194,0.212,0.3932013597440791,0.28056856254494844,0.5448028216470177,0.28056856254494844,false,0.139,0.061,false,36,33.024,0.667,0.667,0.333,0.333,3,3.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,1.0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.194,0.194,0.806,0.806,31,31.0,0.0,0.0,0.083,0.083,0.917,0.917,24,24.0,0.0,0.0,0.0,0.0,0.167,0.167,0.333,0.333,0.5,0.5,0.0,0.0,0.0,0.0,6,6.0,0.0,0.0,0.5,0.5,0.5,0.5,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.571,0.571,0.429,0.429,7,7.0,0.667,0.667,0.333,0.333,3,3.0,1.0,1.0,0.0,0.0,2,2.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,2,2.0,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,4,4.0,0.5,0.5,0.5,0.5,4,4.0,0.75,0.75,0.25,0.25,4,4.0
AHZF0002pn,20008706,faded,150.4783946,1.6625495,0.902999997138977,21.98450107194748,COSMOS,1.0,214,208.251,0.611,0.684,0.25907150184544747,0.23265690332921218,0.5740008463026822,0.5740008463026822,false,0.222,0.249,0.6739284964856225,0.3589991520283878,0.7003430950018578,0.3589991520283878,false,0.167,0.067,false,54,48.251,0.0,0.0,1.0,1.0,9,9.0,0.556,0.556,0.444,0.444,9,9.0,0.667,0.667,0.333,0.333,9,9.0,0.889,0.889,0.111,0.111,0.0,0.0,0.0,0.0,9,9.0,0.156,0.156,0.844,0.844,45,45.0,0.394,0.394,0.606,0.606,0.0,0.0,33,33.0,0.0,0.0,0.0,0.0,0.286,0.286,0.429,0.429,0.143,0.143,0.0,0.0,0.143,0.143,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.333,0.333,0.167,0.167,6,6.0,0.0,0.0,0.833,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,6,6.0,0.25,0.25,0.75,0.75,12,12.0,0.0,0.0,1.0,1.0,3,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.333,0.333,0.667,0.667,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,3.0,0.333,0.333,0.667,0.667,3,3.0,1.0,1.0,0.0,0.0,3,3.0
AHZF0002rh,20008800,faded,150.5596883,1.6404906,0.41999998688697815,20.114321954102206,COSMOS,0.0,148,145.007,0.667,0.708,0.5762096392091968,0.5093679620124509,0.7357093586926677,0.5762096392091968,false,0.098,0.104,0.23579036722810487,0.07629064774463393,0.30263204442485075,0.23579036722810487,false,0.235,0.188,false,51,48.007,0.5,0.5,0.5,0.5,4,4.0,0.0,0.0,1.0,1.0,2,2.0,0.0,0.0,1.0,1.0,2,2.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,2,2.0,0.103,0.103,0.897,0.897,39,39.0,0.265,0.265,0.735,0.735,0.0,0.0,34,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.5,0.5,4,4.0,0.5,0.5,0.0,0.0,0.5,0.5,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.2,0.8,0.8,5,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,1.0,1.0,1,1.0
AHZF0002rj,20008804,faded,150.4846095,1.6392412,1.2139999866485596,21.285286297074695,COSMOS,3.0,251,248.266,0.396,0.42,0.054063686565694824,,,0.42000000178813934,false,0.458,0.486,0.851936316652956,,,0.4860000014305115,false,0.146,0.094,false,48,45.266,0.0,0.0,1.0,1.0,11,11.0,0.0,0.0,1.0,1.0,12,12.0,0.364,0.364,0.636,0.636,11,11.0,0.667,0.667,0.25,0.25,0.083,0.083,0.0,0.0,12,12.0,0.439,0.439,0.561,0.561,41,41.0,0.421,0.421,0.579,0.579,0.0,0.0,19,19.0,0.056,0.056,0.056,0.056,0.278,0.278,0.5,0.5,0.111,0.111,0.0,0.0,0.0,0.0,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6,0.6,0.2,0.2,0.2,0.2,5,5.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,5,5.0,0.5,0.5,0.5,0.5,22,22.0,0.25,0.25,0.75,0.75,8,8.0,0.0,0.0,1.0,1.0,2,2.0,0.0,0.0,0.333,0.333,0.5,0.5,0.167,0.167,6,6.0,0.273,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.545,0.182,0.182,11,11.0,0.0,0.0,1.0,1.0,10,10.0,0.9,0.9,0.1,0.1,10,10.0
AHZF0002st,20008906,faded,150.5025883,1.6989911,0.7940000295639038,21.29648435114113,COSMOS,1.0,159,153.515,0.635,0.709,0.2824321642311609,0.365465124630012,0.7516847320272348,0.7090000063180923,false,0.115,0.129,0.5555678352920019,0.08631526749592794,0.4725348748931508,0.1289999932050705,false,0.25,0.162,false,52,46.515,0.0,0.0,1.0,1.0,6,6.0,0.0,0.0,1.0,1.0,6,6.0,0.0,0.0,1.0,1.0,6,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6.0,0.128,0.128,0.872,0.872,39,39.0,0.061,0.061,0.909,0.909,0.03,0.03,33,33.0,0.2,0.2,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.2,0.0,0.0,0.0,0.0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,6,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
AHZF0002t1,20009004,faded,150.4881854,1.6967793,0.7599999904632568,20.205422103173646,COSMOS,1.0,149,138.177,0.72,0.777,0.3503664355800863,0.3818471769035456,0.7144427007647861,0.7144427007647861,false,0.08,0.067,0.4936335612012629,0.1295572960165631,0.4621528198778036,0.1295572960165631,false,0.2,0.156,false,50,46.345,0.0,0.0,1.0,0.0,1,0.104,0.0,0.0,1.0,0.0,1,0.104,1.0,0.0,0.0,0.0,1,0.104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.104,0.025,0.026,0.975,0.974,40,39.104,0.222,0.222,0.778,0.778,0.0,0.0,36,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.104,0.75,0.966,0.25,0.034,4,3.104,1.0,1.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,0.0,0.667,0.667,3,3.0,1.0,1.0,0.0,0.0,3,3.0,0.667,0.667,0.333,0.333,3,3.0
AHZF0002t9,20009104,faded,150.4864905,1.6932706,0.5519999861717224,18.71658340947448,COSMOS,3.0,133,122.661995,0.87,0.861,0.5845188245501749,0.4936680596315864,0.7559315574965988,0.8610000014305115,false,0.0,0.0,0.2764811768803366,0.10506844393391271,0.3673319417989251,0.0,false,0.13,0.139,false,46,43.176,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.122,0.082,0.878,0.918,41,38.176,0.829,0.841,0.146,0.133,0.024,0.026,41,38.176,0.2,0.016,0.0,0.0,0.4,0.346,0.2,0.319,0.2,0.319,0.0,0.0,0.0,0.0,5,3.1339998,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
